	XG1	XG10	XG11	XG13	XG14	XG15	XG16	XG17	XG18	XG19	XG2	XG26	XG27	XG29	XG3	XG31	XG33	XG34	XG35	XG36	XG37	XG38	XG39	XG4	XG40	XG42	XG5	XG6	XG7	XG8	XG9	pvalue	fc	ids	meta
1543	17.667612600402922	15.866474046800105	15.866474046800105	21.269079725170478	18.797080640905595	20.892130784006074	20.71656013846391	15.866474046800105	15.866474046800105	15.866474046800105	21.05541368462099	17.702623990078486	15.866474046800105	18.527718481185573	18.46664445934795	15.866474046800105	17.299281256022653	15.866474046800105	15.866474046800105	15.866474046800105	19.82579128614379	18.915266326645636	15.866474046800105	15.866474046800105	20.343007696198857	15.866474046800105	18.289816700083282	15.866474046800105	19.22494847133607	16.969748533686072	20.76082266632019	0.2656513548717526	0.8592101066902238	S-methylmethionine	0
1060	17.534928454523374	14.269126679149418	14.269126679149418	14.269126679149418	14.269126679149418	14.269126679149418	14.269126679149418	14.269126679149418	14.269126679149418	16.42695431292041	16.132107606294362	14.269126679149418	14.269126679149418	17.558913457487115	14.269126679149418	14.269126679149418	14.269126679149418	14.269126679149418	19.45755923289385	14.269126679149418	16.408661448179444	14.269126679149418	14.269126679149418	14.269126679149418	19.463960217676846	14.269126679149418	14.269126679149418	14.269126679149418	14.269126679149418	19.430873113065417	16.034772773522146	0.6352924043653752	-0.4266860695469674	acesulfame	0
1061	22.868777066762032	22.04181921259146	22.838699017089002	22.869657565312252	21.88063821652999	23.137490578088677	22.540068190612327	27.707181325624475	20.335756432153264	23.643222494052896	22.459167053793916	23.281253293761484	22.297689316814274	26.05694657774673	22.789535435920786	25.625017612020837	23.705824303114987	23.088305593309855	20.630795803293054	25.805265245179122	23.36727409617143	20.92743012956325	22.6456479888801	23.06148870457686	21.51839094728501	22.630543208345266	24.564271389410152	25.88720778372581	22.07788067072587	23.320156824964428	21.476813062486276	0.718631513457591	-0.1151671400054326	acetylcarnitine (C2)	0
1062	17.637829233986675	17.218523771349712	16.52509875264278	16.595084661855097	17.634669268928334	17.220928105863145	17.293926517316894	17.090342153039018	17.499069844513002	18.447602884875863	17.606461128771222	16.120910516419354	18.14104720139097	20.26719573882796	17.265941907589234	18.051287615726313	16.453072778859816	18.136006060026435	17.35893713372882	17.864481647014088	18.49790043106033	16.98613360108878	16.906795290994314	15.711882657340324	17.559631021703616	17.518268711539648	17.68636694258287	17.33116953589112	15.447138734280323	17.140605130842165	17.707837036653864	0.17348546832147466	-0.5116401794131065	acisoga	0
1063	19.8628061751617	20.54142634112669	20.517907705901354	20.94377124885457	21.361981644967926	21.890443901989066	21.120911938814626	23.044367268968678	21.165505393238845	20.215842085270754	20.81814934554873	20.662299594189122	21.52469653548173	21.69691320687432	20.79600177137658	22.18310468175882	20.548900791460586	20.00623566615982	20.99185344187415	21.32744738525311	20.707848934512715	20.599202439244245	21.49410542595307	20.13965392359648	20.569712395795502	21.26367424003745	20.865676265126588	23.182269312750623	20.682141418028497	22.528416789697506	21.50703024510692	1.0	0.1325984221672485	aconitate [cis or trans]	0
1064	17.283826809784486	16.93128766772135	14.943837322157933	17.020306190163954	16.90038979490855	17.258616637739202	17.48027619833574	14.943837322157933	16.85810016825193	16.932667574267494	16.61520428266783	17.155920076364346	18.15229257999385	18.426781729904228	17.84098925944812	14.943837322157933	17.194344920301365	17.376857339582394	17.86689592256869	14.943837322157933	17.252263787933014	18.294751984307435	17.392963408971948	17.481067095430944	17.511043455239427	17.783452006040136	17.388814029822914	17.12518152844064	16.27147172008663	14.943837322157933	17.95114711102379	0.04935215665667248	-0.46621025192321497	adenine	0
1065	17.313750646170774	17.39911464980285	17.28250746830207	17.47194629986262	18.22817780042883	17.52927969714326	17.353427255351704	16.380823676913376	18.027198852305535	16.98278012053939	17.376451865213497	17.267360071231746	17.505921406865387	18.950620235168877	17.20436576718859	19.3857120804878	19.01794066035406	18.10084982513362	18.1155220383024	17.0083140609265	17.090301604843333	17.669463284626755	17.804666738080325	16.45014739073877	18.159085862480953	18.084827036817106	17.480325018016437	16.060364780060333	15.919158029077257	17.380037043697893	16.91286997186629	0.004479287389799171	-0.8594234443201145	adenosine	0
1066	18.7905092842519	19.60175503586187	19.53419813878265	18.870516550225375	18.781625355518287	19.31006590427742	19.70624105199144	18.66736756154311	19.422443764143683	18.911555013330904	18.94096922365517	19.728997689087624	20.12958205886617	20.6023053663721	18.175590817798092	19.26726661850248	19.168644576737975	19.497021468460353	19.29714787543026	19.3109390340442	18.75808238083621	19.18150898388002	19.229184366402148	18.41740367294013	19.44134002726882	18.623004802030817	19.22072976725728	19.291379823852278	18.03386455389877	19.59013836731028	19.29925316339977	0.17348546832147466	-0.37127163594891144	adipate	0
1067	18.792387885028592	18.302072555005374	19.242736547686043	17.497821145214495	18.590964803734025	18.50450721580383	16.744449340827586	19.547160484243122	18.001308366778645	19.13392250058289	16.744449340827586	18.58220309624477	19.275227384510845	20.933233380154505	18.998658513904786	18.240373992663372	18.517267017639586	18.247004522514377	18.493370759363685	18.982197465735624	18.57597737875453	16.744449340827586	17.763788308455126	18.70184770106944	18.493370759363685	16.744449340827586	18.30670714366178	18.80606722955504	16.744449340827586	18.35889596418038	18.210921443461864	0.9679998058218172	-0.13970586177728705	adipoylcarnitine (C6-DC)	0
1068	24.660517271713758	21.630496550085944	23.045928264167276	22.334018032480987	23.910090050170314	23.05658942868217	23.81013531351608	23.551772086969372	25.67424874302737	22.75386890345421	23.519691796078202	23.64346737404262	21.673865338608017	22.66444175057435	23.17921085654428	22.6580577050386	23.06691956090833	22.88212208690706	23.03927853078325	22.99079118420156	20.041892386945605	23.004079845646054	22.975445761515587	25.145081965300243	24.29442303197567	24.305462985170745	24.10626068605146	23.4987692427234	22.588439923206217	21.919482128344427	20.768237540592217	0.31692304473320876	0.42163439495166344	adrenate (22:4n6)	0
1069	28.966037773073758	29.09664374363983	29.025462507568097	28.840227402069317	28.83966552291522	29.29102494071142	29.04342785789559	28.965119843875254	29.42755531105323	29.201467521924858	29.4790841647126	29.063639310697138	29.119403604681626	29.571260214501525	29.261987138755238	29.57718135349122	29.192595481592964	29.58400584541689	29.374133266542977	29.00443822982195	29.461677901127302	29.57855259131863	29.057659288784365	28.513985474416486	29.383434301822774	29.30731547778288	29.28030040552072	28.664398671661765	28.81260165113559	29.17764429675574	29.482794788396067	0.013065226764425963	-0.252789600031754	alanine	0
1070	24.036410251755296	23.283268409555337	24.161909327047816	23.286417599817177	24.331434450905494	24.417919713278774	24.481337037419287	24.32864794906933	23.810248206756818	24.13382563421766	24.38133963119025	23.839743937795916	23.91879255493767	24.02787023427826	24.356658424884714	25.06554104180138	24.123096004950433	23.714599057570926	23.798959606269463	24.17199052427336	23.875649249101947	24.40608028231565	24.068185875027826	22.86806197248651	23.41176814809897	23.538281070174317	24.40992913738706	24.24697336410708	23.71563266213016	24.4375858563344	23.661612305463592	0.35718781417412315	0.022434694789559728	allantoin	0
1071	17.670922334879144	17.670922334879144	17.670922334879144	19.569357199801757	17.670922334879144	22.6111028286961	18.94200505592156	17.670922334879144	17.670922334879144	17.670922334879144	17.670922334879144	17.670922334879144	17.670922334879144	19.7527191468603	17.670922334879144	17.670922334879144	20.56735545859564	17.670922334879144	17.670922334879144	17.670922334879144	17.670922334879144	17.670922334879144	17.670922334879144	17.670922334879144	18.612708010061755	17.670922334879144	19.318342689363096	17.670922334879144	17.670922334879144	17.670922334879144	17.670922334879144	0.9564055167948199	0.08667631901543871	alliin	0
1072	17.06870809454614	16.158965409340347	17.67738845618095	16.158965409340347	17.991775695951475	17.963274380821847	16.158965409340347	16.158965409340347	18.058073167577835	18.305971405987012	18.740564344869657	17.47152960644454	16.158965409340347	17.94790656204602	16.538802759389693	18.443785846268607	19.421619801005914	16.158965409340347	17.27781194557777	16.158965409340347	16.158965409340347	17.278560621750717	18.1667565856329	16.997796509813284	17.84081479680434	16.158965409340347	17.462323280974925	16.158965409340347	16.158965409340347	16.158965409340347	16.158965409340347	0.5604190008413119	-0.2760333880312942	alpha-hydroxycaproate	0
1073	19.796371584976928	20.23709498114038	20.16705485359332	19.735154271378626	19.30681879256562	19.612268180634	20.244467348799425	19.635866550045662	20.054868252174476	21.07682179350874	19.956701485775287	19.42573952808064	19.628992457318535	19.53321184533526	19.94755249173759	21.41156490621727	19.7049178567165	20.158556992851256	21.09300096525484	20.49116341101521	20.007229548433514	19.884388543875993	21.277674194768935	19.998108929784394	20.26897282424182	20.166176264030774	20.730341287980586	19.534920620412482	20.05039787555877	20.436174598260664	19.52294112963342	0.4005312583039963	-0.23229736206429763	alpha-hydroxyisocaproate	0
1074	23.630441558057303	24.028622573740137	23.390905229271922	23.76158866552827	23.28557563750802	23.777850555355286	23.181235379715087	22.75759927134253	24.40165739405157	23.944824817223513	24.488704628023733	23.235025679227014	23.69415593618604	24.17147965102653	23.178591153296942	24.609791836765083	23.236321840906278	23.24430779235805	24.185533336751917	24.914855260748304	23.9172220046257	23.77841336461969	25.46558932137643	23.876668693147916	23.487995532251407	22.9553741879711	23.922526423990785	23.655148208624354	23.40877299357472	24.61890432918917	23.350526760354025	0.5481860016777067	-0.21174063192609438	alpha-hydroxyisovalerate	0
1075	21.499303954443956	20.781891148340012	22.106734807406667	21.53242632009997	22.127227353013282	22.200766628545992	21.745639039982628	22.97591005121241	22.252896522535917	21.595614894274373	21.807434719800693	21.94408629173092	21.767699738296113	24.296224059244583	21.550561857785343	22.83510552454578	22.11714591249092	22.506048931954734	21.976163078221575	20.781891148340012	22.11309988831163	22.058202510979843	21.663207143974947	21.542950254831574	21.859911127895558	21.566941170427267	22.04486783814388	22.725828252233033	20.905335768701217	21.72684522082074	21.955325140020605	0.30729238957825544	-0.2766444463117459	alpha-ketoglutaramate*	0
1076	18.92508660800195	19.105643040319514	19.381818179681513	19.222910585706167	18.362235343421037	20.18599919642404	20.248693881791272	24.449188830198324	20.168542056927215	20.430332204652544	20.149433931750906	19.216929504322266	21.259636386963372	19.482557984068148	20.514256311596537	20.61346114505258	20.75420766657427	21.988121752223307	20.46750866132634	20.510518630769063	21.38958210894764	21.506872306752133	19.05612781482474	19.00281329913201	20.019060264186795	21.012080762112177	19.312623750900734	23.46595618597876	21.280827962352856	21.181751150040448	20.981445863506547	0.2146082638750779	-0.20587910604803739	alpha-ketoglutarate	0
1077	25.567130975374827	25.203139762619276	24.631585737897343	25.3363935070478	25.024354796373917	25.39028574589065	24.741636503115963	24.68501383132349	24.683407697992347	25.124491316797165	25.960236019451855	24.565779623965263	24.764807825276517	25.66996471568281	26.786757787241015	24.774254810986925	25.590727405913697	25.10054027565539	24.758513584365982	25.161760974599822	25.83450712030422	25.432158535719807	25.267596677571067	25.07716304679169	26.105864240618907	25.75053832756418	25.404695534023535	26.18957394189959	25.37703454183415	24.294115465214798	25.451956620229527	0.6309540411841739	-0.016707723604689306	alpha-tocopherol	0
1078	18.122081821289385	19.54611552691859	19.26318322047893	20.31479978760382	19.977426761912014	18.77450527597389	20.058666764177488	18.346290670227038	19.869926353000114	21.30646059490052	19.87242473509015	19.477856074703165	18.988187384469935	17.57617488070643	19.541895154689822	18.036817361737953	18.463856475154696	19.574857379854752	19.53865157654993	18.710918337283825	19.007621537916663	17.533504286963275	16.330693168832664	19.300243901389123	18.452745599549427	19.559047706949947	20.50039296562479	18.80900471716377	18.978889001843804	18.997779371694836	16.808815837947925	0.037372988340651676	0.7971750433031204	andro steroid monosulfate C19H28O6S (1)*	0
1079	18.271633571409982	19.74650940070443	18.89535441137015	19.360414846259737	17.415126927485545	16.767917610418262	17.949472309936162	17.448463063688454	19.735793882232137	18.09900871420578	17.290759951676467	17.653301146880374	16.80790319745805	18.198782384493864	17.48682974418625	17.83414647313735	18.697047622510116	15.439282923890945	19.175255775252126	15.439282923890945	15.439282923890945	15.439282923890945	15.439282923890945	16.973926265458754	18.64302768365394	18.620680950272266	18.853564369320626	18.293308579787926	15.439282923890945	18.17792405577139	17.082413669564232	0.20569858898470283	0.8199234124348003	androstenediol (3alpha, 17alpha) monosulfate (2)	0
1080	21.46396370888869	22.96545271904776	20.87080680894691	22.209549747064784	21.63357908180317	21.944432366234473	22.77203915512877	20.974840535127072	22.55580436659722	22.92465241921812	21.723763732469937	22.45967412506167	23.042838474391584	22.76857415835065	22.99373450109193	23.14775691093986	21.944955967842105	22.121640539069453	22.902336193047123	22.259612252412985	22.498559636182296	19.210698986139885	15.663828650877308	21.35393439411708	23.13088865728447	21.806766818091425	23.270867321778738	20.92647815691953	19.722796901991977	22.632512143945352	21.915224468401547	0.3784775932446801	0.17034725734878364	androstenediol (3alpha, 17alpha) monosulfate (3)	0
1081	24.844468728719487	24.879914306344883	24.132450151196146	24.075033990352882	25.893338567237844	25.15672717798817	24.636061112627054	23.80565246902838	26.292025557467692	25.84000087042145	26.727213659909474	23.98677567899155	25.476575644999258	26.810754009091067	25.258219090955354	25.305568468650048	25.382979764961483	24.97725030942143	24.910056644658713	25.52612750910769	25.164329236960302	22.828241294068775	19.92116111851428	26.734419587953596	24.84318288585823	24.506439067521285	25.76502815840832	23.75445837348251	22.97043603757553	25.911513687135077	22.796142418677917	0.718631513457591	0.38307864060165997	androstenediol (3beta,17beta) disulfate (1)	0
1082	22.955832124888556	23.450739185018243	22.54691258876846	23.103104161779445	22.336537613716917	22.426650968036956	22.980133823530913	21.820751694009147	23.4117883155791	23.33446875306097	23.607611498265378	22.460816321061223	23.352353438123195	24.631628697760135	22.949428137299968	22.98841260894003	23.05697121115877	21.890906314819105	23.41579462617692	22.47088647144872	22.437316492440566	19.307982737920845	15.940676526497912	22.326610797948316	22.60558079484703	22.762754083170115	23.737215979176987	22.048386426131426	20.66637268636695	22.983335400357497	21.65185907520942	0.8101812364104753	0.5837314706851195	androstenediol (3beta,17beta) disulfate (2)	0
1083	22.791103554485034	23.243921967424054	23.135240521919243	22.726637373847552	23.370131435139214	21.517660618634363	22.53253844528222	21.902286688612467	23.758090515866595	23.571399454127594	23.225534314647348	22.14067907868136	23.067107050743438	22.710400776730005	22.677535348465177	22.971009774551295	22.8330753814498	22.338865297665194	23.19035867109529	22.03451705793125	22.40423829084952	19.968708447409814	15.500561583429084	24.863578417466503	22.445013456188715	23.06963807590033	23.634722327759498	21.786335542827242	20.43196630524824	23.20430038666957	20.62184284103571	0.11846489387154585	0.8239214778021235	androstenediol (3beta,17beta) monosulfate (1)	0
1084	18.54594685009858	19.336425925492865	19.87331042776422	18.937158807790645	19.436746230099715	19.15218780818491	18.316752049403714	18.71923547363228	19.949454320437084	18.986284836757942	19.873035978463957	17.395836250103116	17.900116671068098	20.89796507309258	19.51003878319611	17.993455686026035	19.851117174306868	19.04373789280308	18.587683793985597	19.126929397540255	18.51753315454902	17.17733421805728	16.617993009666783	19.71791463327707	18.022692733957594	19.53375354670615	19.477378085007615	19.219918566874973	17.720883520848336	19.402602515669397	16.750159233270207	0.10073233929989038	0.5386323408888067	androstenediol (3beta,17beta) monosulfate (2)	0
1085	18.565794031428414	19.000665763185015	18.371892008543046	19.5751499283718	17.011361720924864	17.85606024852985	17.327137046303353	18.053489930679604	19.521420724209772	18.369551421323145	19.704292906125026	16.99320817914085	15.168514208962586	20.801424581409744	17.764075028731035	16.796817532917004	18.762669849514992	15.168514208962586	18.729027571968075	15.168514208962586	15.168514208962586	15.168514208962586	15.168514208962586	18.740796027507194	17.748032601018295	18.363793885556415	18.745946720406426	18.69583053093038	15.560117754508621	18.848400015784506	16.90229616665321	0.014261201107605261	1.3943442028567183	androsterone glucuronide	0
1086	24.375975906479926	25.231726713110483	24.015802102668808	24.956779018523413	24.352570716920162	24.698104686411135	24.73415637919984	23.922638296338285	25.44047280179052	25.691633419454845	24.784676476457864	24.892928892001656	24.96907484722345	26.196728482146444	25.887123165753938	25.408222437826257	25.207463316500437	25.00242910063656	25.068289054608915	24.97248448958975	24.795563002363743	21.480138236428235	17.176775177400437	23.305190891253623	24.820275780832926	25.120834598307002	25.984034111781355	24.37841657986436	22.388341869932944	25.42136580379433	24.4582945842531	0.4468908035108523	0.42885988173620504	androsterone sulfate	0
1087	20.976545070172335	20.842698780898672	21.02603977592008	20.668570050083186	20.27591334160326	20.826942644952805	20.58673775950439	18.88070266691412	20.091440874624784	20.46323473515899	23.354332927620586	19.665017387098622	20.823611557729382	22.436988387290842	19.963111803642565	20.358801684805997	20.252044582480767	20.550449832968887	22.18355830279397	19.307857146512607	19.515190303750398	21.307342301980086	19.455396458564334	19.30029418160703	19.800566594520415	20.44509835052846	20.068848294042564	19.641626783706478	20.848120786072403	19.911203886925087	20.641757300918485	0.688920555804462	-0.004483035904549126	anthranilate	0
1088	18.06254472878729	18.942395930456936	16.85714726703935	16.767462436056963	18.519326467116255	18.706256863685752	16.767462436056963	16.767462436056963	18.643796971493032	18.773104588063966	16.767462436056963	18.80699282857254	18.945080317635036	16.767462436056963	18.423681584030437	16.767462436056963	17.844331182123344	17.829994519026517	18.9700716514265	19.603172755880337	18.483116578129312	19.077392731810164	17.378837903379356	16.767462436056963	18.661127430298443	18.898516051362545	16.767462436056963	17.610867257696036	16.767462436056963	17.462660900580495	16.767462436056963	0.02260537894760327	-0.7468580862195573	arabinose	0
1089	20.53064803678123	20.115411545011472	20.363727459548375	20.361243043497932	20.71411720307496	21.14267112316816	20.640215915258985	19.994771120225625	21.31867588608357	20.527117581870158	21.516070776906627	20.791661715048942	21.00246326720329	23.155603130804284	20.770300235401173	20.775438580644895	20.27637676053001	20.673858331394193	20.990340749484588	20.651764936525048	20.64228134531739	20.998268902362177	20.533398416038967	20.013164191070228	20.726342491542685	20.554386146735784	20.384147136467238	20.389302842821266	19.87866071290409	20.524459217047955	20.85184147726829	0.04981258136072699	-0.34796681353882875	arabitol/xylitol	0
1090	25.49446926188286	25.24132858664736	25.827575689825192	25.179605723424576	25.48452275055668	26.037516121774352	25.68124152212573	23.416983030483927	24.824028570927332	25.346581091728915	25.45059157397373	25.90463746956167	25.398042080820822	28.69373355455928	26.01490092308923	26.34831388456696	25.658942547290277	25.430801539518225	26.930859941886233	26.344319343933588	25.46835966691833	25.66551342624828	25.32159399710431	24.62222970664465	24.39362612475372	25.20775641455452	25.85625719769696	23.439507915675676	24.82187108257796	25.681788946151975	25.855864887615837	0.18648226957458205	-0.6675117960446713	arabonate/xylonate	0
1091	19.032340895837283	21.680385923709505	22.957966034030544	22.303015636162854	24.056376419930675	24.063201676245402	23.750513487077427	23.92131568801414	23.71042337461294	23.422264480865415	19.07584976577465	21.75442870690191	25.591998667230232	25.25493344986248	25.4713238192812	19.032340895837283	23.448517130572228	23.465114350937718	23.50348960968252	23.128172151450297	23.221852737123733	23.381199534962533	22.418833918322818	23.109200185337695	24.271574446096526	23.455304892765877	25.776227689764937	23.106702064815202	22.423271745819854	23.363167996470455	22.860652056490213	0.6452184723937743	-0.22053462661668988	arachidate (20:0)	0
1092	28.68937324182721	26.643326440996166	27.60832894206238	26.96485465150397	28.732842098283136	27.571532662504648	27.94779003427021	27.128334697654456	29.170844853534888	27.56788553678554	28.409742725234313	27.738225470345583	26.579591817234785	27.576262663838843	28.066462390740043	27.180351726797646	27.322207780358614	27.22610859854852	27.56945072970828	26.2739953097601	27.03762771776528	27.299887140852924	27.239728020541374	27.20781449094168	29.095949394479362	28.209401007582137	27.843001497365634	26.981171284372465	28.004700188339072	26.918388680419753	27.390548160143698	0.2979530616081658	0.30227384914568134	arachidonate (20:4n6)	0
1093	19.149729911447807	19.037282177839348	18.70095430445401	18.0807414225634	20.131683508284702	18.85648651049231	17.868404915605396	17.2760504089005	20.19029898335483	19.194788860449425	19.219535616315145	18.76248352427526	17.838706998498548	19.439329472259754	19.194332594783667	18.53307089121227	18.717655611957337	18.342666645962424	18.494294314648553	17.2760504089005	17.84508656794094	19.254388839442473	18.05204659068307	17.2760504089005	18.672247925900354	18.33040349654918	17.2760504089005	17.679398055575593	18.121014104425093	18.86722038095259	20.983478492422773	0.38893091771801436	0.30040064386977505	arachidonoylcholine	0
1094	19.734249841380542	19.714742524149596	19.066261511915943	19.49187156332635	19.0175351542331	20.863696751086163	19.481956813906045	19.67199341876905	20.234322191375014	20.375109051559463	19.950141413378603	19.16530204674842	19.072896718559008	21.42791433277838	20.183915192439372	20.76716931434347	19.503038970563452	20.736461906652075	19.86326306579472	20.70175423074247	20.44964879739689	20.151251178566046	18.826761433069453	18.056928722393195	20.144485856084504	19.514929390910222	19.768215022564597	18.651808503796058	19.12046824214886	20.403798452246903	20.325948807162014	0.2456707274390407	-0.352048158324628	argininate*	0
1095	29.59470559419251	29.630944296038688	29.81101164710627	29.50855802604503	29.71091718135014	30.248536674093515	29.567980438285673	27.958548910028966	30.310344986048616	30.153182137339083	29.918874789914177	29.43339811289733	29.80896878872516	30.157169117837217	29.871977127185733	30.335235227587226	29.713961616808643	30.429149002427987	29.43931552052938	29.896748041799466	29.913250371838245	30.17069436129894	30.09939115502399	28.514054121820216	29.367797183720707	29.43805842335366	29.774234900636518	27.5172238781872	29.474495181172003	30.013148512299495	30.29158933960396	0.4711699984900538	-0.31342822218692845	arginine	0
1096	15.461382394642609	16.99458572786081	15.461382394642609	16.38086647185481	16.75489188404035	18.3580135492104	17.43714146150307	15.461382394642609	17.574059901261702	17.039245057704704	15.461382394642609	15.461382394642609	16.345036058137723	17.370539887204703	16.893082533403874	15.461382394642609	17.01581707247049	17.331066181239706	15.461382394642609	17.817023549977904	16.865670790646323	16.78564941911469	15.461382394642609	15.461382394642609	16.328043613644155	15.461382394642609	16.92570718152927	15.461382394642609	15.461382394642609	16.79371978569224	17.433759248603987	0.7259422381183456	0.09234226720276695	argininosuccinate	0
1097	18.78376950961898	17.843044162297097	19.12025512433281	19.421385067030634	19.12518499784553	19.994567084190795	19.62283717351825	18.559706865638308	19.191164816547207	17.988578600722718	19.34440915589857	18.50309527800861	19.73238099916261	21.68787434484904	19.00566463598604	19.389627794734118	18.395310286826465	18.971093911646413	19.207038456911313	18.733545727964174	18.929293810875382	19.22447883045774	18.954700053928416	18.20487870762796	18.789489666490088	18.778659399496995	19.33782671427204	19.326462541701975	17.78581601764299	18.37164625062793	19.723147831875266	0.8727801237939207	-0.24608592204465296	ascorbic acid 2-sulfate	0
1098	18.386239185428593	18.1362766410922	17.43082718392462	19.131333400706616	17.60833796689846	19.198647516542902	18.29185586261779	18.49114236541415	18.654663559145614	18.913476646751697	18.789419616549633	19.297885887142147	20.260354205225575	20.710034851971212	18.581356221869726	19.13803879079792	17.84181107305986	18.417262399386193	18.78364353556517	18.813497136738835	19.481856204547345	18.501483463610008	17.999143013805107	17.844062947997	19.044415465895618	17.775768399916682	17.899132111592376	19.906668147564737	17.157963189300176	15.867397807337836	18.417133863016968	0.0655521611655033	-0.6666510882869474	ascorbic acid 3-sulfate*	0
1099	26.136558748286237	26.684232394556226	26.90613982214205	26.699991223517955	26.42986718543752	26.701229352173677	26.4963426624914	26.212327612291155	26.958221430861137	26.807186860650297	26.330953521704252	26.401221716457126	26.24062452720631	26.879636717334368	26.54139715339025	27.454761775587613	26.575989723257155	27.339364123167407	26.74909676954145	26.50541882551847	26.673442365331855	26.929116429708092	27.080090788245606	25.936517532083144	26.847074555457862	26.721422160423973	27.13614065254747	25.991647954867304	26.241342553759694	27.28748088168492	27.0081540007536	0.16117778944980274	-0.2161375150798861	asparagine	0
1100	25.63616347432716	26.443001818533407	25.757439657151544	25.318936900782315	25.38360331555741	26.036882743179653	26.029019750555385	23.217386224538235	26.34690079912602	26.056644825649744	25.98301802457403	26.19234534554159	26.632640826042856	26.110305834584597	26.241591174830003	27.049361505836057	25.391432538221107	25.782094086375132	26.392294753649345	26.189138802401324	26.343676950889666	26.663033369680836	26.127684875172722	25.018278127139084	26.27567255496094	26.409459177239597	25.59568147254876	23.124311296382377	25.816861004710702	26.041325439288926	26.035284569028512	0.002346725543881278	-0.7136505689657291	aspartate	0
1101	22.70189527979235	21.767930841105514	22.72427058815655	21.728268064253857	22.074462117644348	22.89985759765005	22.426583151442568	22.03314234056424	21.618557233124672	22.250921175832694	21.06295210427753	22.9560449043538	22.943275569686314	23.089264741156722	21.69010755643477	22.166827979282623	23.484329504613743	22.721069558481947	23.190173570764177	22.59865217288671	21.621405341132885	21.35894330238689	23.18285077347629	21.916040713041813	21.79652051365135	23.00840827521069	22.253916427395854	23.36733209305353	21.620403979856594	22.411842611239756	22.16834250494293	0.04118785393317378	-0.4735087555127748	azelate (C9-DC)	0
1102	22.836569343723472	21.84957690558051	22.00031692921171	21.612004556286188	20.767119596045887	21.835164715083902	21.431905367431227	22.902015304199605	20.112286933479332	21.808157120899217	19.136615538622014	22.528671579185882	21.370213400876438	22.201349807598554	23.135672498164165	23.408500398207476	22.045076218474055	21.152956164392652	21.700145994793104	22.31341838609266	22.183239192621134	21.16401167761608	22.9124137236706	19.136615538622014	21.97855554708987	22.02433957696049	22.622506215100376	22.185631934340705	20.223676658253048	22.438267232917553	21.587951556295764	0.26228356863004665	-0.5410484988935202	behenoyl dihydrosphingomyelin (d18:0/22:0)*	0
1103	28.318106536484013	27.78006432166032	27.651574013169004	27.37880893738992	27.613451252722616	27.78775562736433	27.514791092785632	27.88053723847231	27.31344122192314	27.161894569352867	27.588939330168575	28.40809063090021	27.80064568253848	28.032134872623804	28.17259765711373	28.56949221934859	27.597218632907023	27.431868395534565	28.09218192635875	27.863403073051664	27.857549289672185	27.347659212174364	28.373375105244367	27.05666433810488	27.505114454106803	27.829250740515107	27.947345590998342	28.006004301145232	27.300465121241547	27.710889547770275	28.09763433394787	0.1495413545846106	-0.21833833682041615	behenoyl sphingomyelin (d18:1/22:0)*	0
1104	28.09613041435777	28.619789555601244	29.69892621804932	29.116341264051176	29.0393491564309	29.64922876283678	28.272301302708243	22.24810433697894	30.25896650329322	29.66601319699878	29.78446711177434	29.168742346307898	29.50033849811018	30.062160629541214	27.826052073602778	30.2852928513902	29.144018845904405	28.417382167253116	28.780354133940794	28.989056792986545	28.70366208794374	28.571583003041614	28.837039239202433	27.581105396491143	28.64282150140775	27.93157533194133	28.85413189857646	21.78277690474042	28.443586812634603	30.096331038298477	29.45475738364751	0.718631513457591	-0.7532641983655779	benzoate	0
1105	24.938898375078562	26.001035995392307	25.2012967058707	25.48539842518433	25.505468497878205	25.16844656923749	25.576561616408707	22.80049056324966	25.68819662119608	25.456495672416338	26.1734833257897	25.79405060953476	26.029203803918957	26.23595212850076	25.3871217366142	26.80178097172918	25.614864269250905	25.532761599591044	25.82913671087717	24.905930475419243	25.891771931591453	24.833445368982087	25.691620215442978	25.03796128134022	26.061626805927602	26.13065099628137	25.43283559993418	22.662727150160435	24.772031903905408	26.312221698127857	25.9946219799716	0.033863103505295575	-0.5966303745129373	beta-alanine	0
1106	14.454433473186064	15.185901379882218	14.454433473186064	14.454433473186064	15.478542028893479	16.0504697868121	16.30312436488867	14.988205764947859	14.454433473186064	14.454433473186064	14.454433473186064	14.454433473186064	16.313908377293	17.07005262873286	15.750718025667581	16.866042138384476	14.454433473186064	14.454433473186064	14.454433473186064	14.454433473186064	14.454433473186064	16.28925695473357	14.454433473186064	14.454433473186064	14.454433473186064	16.024387602119056	14.454433473186064	15.104643378471827	14.454433473186064	14.454433473186064	15.97421124385059	0.6553948120013992	-0.2805218786023609	beta-citrylglutamate	0
